1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
24448001,36558672,128338948,51350644,26338076,24448001,36558672,128338948,51350644,26338076,24495726,36460415,128156280,51296518,26348728,23422689,33900438,195243459,192366911,180734081,23432327,33930965,195137591,192298627,180703913,417489457,406345214,368504740,399340706,415483508,417489457,406345214,368504740,399340706,415483508,417488548,406343079,368506016,399337118,415482134,418731527,408441810,298522737,154065559,162996025,418732025,408442503,298522673,154065001,162996743,1
13241003,26669117,66083847,38833179,15340331,13241003,26669117,66083847,38833179,15340331,13265071,26650553,66019781,38883352,15313364,12288617,22725930,87308193,91880569,87381488,12283157,22763992,87234708,92093488,87302777,188143071,178532021,154618335,172073273,186531213,188143071,178532021,154618335,172073273,186531213,188144531,178531647,154620669,172072126,186532942,189136989,180542174,123524939,63736117,67430496,189136799,180541888,123525444,63735818,67430787,1
11027027,17088679,38276990,23897960,11810435,11027027,17088679,38276990,23897960,11810435,11010596,17104190,38290020,23913756,11775021,10480330,14911054,38562493,41377588,41197329,10516917,14948023,38528118,41326645,41324166,79377643,72867813,59569642,69260842,78142407,79377643,72867813,59569642,69260842,78142407,79381308,72871370,59567206,69263080,78146563,80191960,74063502,46529907,24008840,25400683,80191519,74061473,46529906,24008663,25400888,1
7754279,13157448,35109021,19251977,8989984,7754279,13157448,35109021,19251977,8989984,7736606,13228494,34867694,19393780,9013452,7271958,12011148,40226484,40992764,39997552,7286245,12014137,40012188,40929407,40124264,82601437,77563896,65288291,74611213,81710508,82601437,77563896,65288291,74611213,81710508,82606224,77573970,65291090,74584212,81719380,83142546,78500398,51667522,26661574,28206690,83142637,78500417,51662214,26661579,28206702,1
4210032,6591750,12058858,7630822,4585598,4210032,6591750,12058858,7630822,4585598,4197803,6599238,12095026,7660061,4623498,3949033,6188559,25841428,25219769,22292343,3953654,6191483,25808949,25159442,22246613,53443278,50871504,47135178,49764136,52935064,53443278,50871504,47135178,49764136,52935064,53449011,50890768,47143010,49782221,52944010,53778317,51324675,38848090,20044677,21206315,53778828,51324345,38848299,20044602,21206561,1
1822077,2864508,6386867,3511539,2038422,1822077,2864508,6386867,3511539,2038422,1821009,2860857,6396272,3518315,2024393,1708126,2711535,6507822,7078612,6887346,1709070,2708146,6562834,7067914,6872419,13677791,12427678,10335097,11878783,13428298,13677791,12427678,10335097,11878783,13428298,13676205,12430795,10338480,11882389,13427903,13836984,12636775,8059720,4158608,4399654,13838988,12636012,8059876,4158656,4399689,1
981833,2795961,3821353,3745579,1303500,981833,2795961,3821353,3745579,1303500,994355,2807406,3841798,3740166,1294977,815725,2352057,3666192,4202513,4252780,814656,2342409,3675763,4202013,4261574,8829531,7619519,5631193,6885159,8643232,8829531,7619519,5631193,6885159,8643232,8829981,7626012,5636470,6891294,8645067,8930213,7873717,4393572,2266947,2398354,8930350,7871969,4393517,2266947,2398434,1
2022746,3550319,4703087,3495424,2387205,2022746,3550319,4703087,3495424,2387205,2013481,3504410,4713783,3507241,2381017,1703790,3390371,5826533,6231012,6065398,1697530,3390888,5828048,6244245,6099127,12649760,10805277,8843095,10125166,12294401,12649760,10805277,8843095,10125166,12294401,12649397,10805138,8844885,10125523,12294249,12861394,11094277,7046607,3637028,3847832,12861484,11094036,7046796,3636937,3847803,1
21438422,46098035,70410821,51581462,26150994,21438422,46098035,70410821,51581462,26150994,21379204,46171094,70427353,51557113,26076330,19492043,43445067,69310581,74656429,74321043,19473692,43528381,69191847,74367021,74222672,146871758,128967741,102926449,120557940,144155188,146871758,128967741,102926449,120557940,144155188,146874266,128978858,102940641,120572655,144160438,148470629,132365087,80591337,41582847,43993853,148479702,132388291,80591177,41583185,43994262,1
14135451,24434314,68361395,30738045,16410928,14135451,24434314,68361395,30738045,16410928,14099941,24364339,68333380,30708164,16359882,12219760,22643683,71451849,76119869,77089523,12215587,22675668,71622178,76097633,77145029,161145963,149048018,126960567,143403695,158844904,161145963,149048018,126960567,143403695,158844904,161154653,149089109,127018910,143455480,158860426,162578186,151222141,99466679,51333307,54306941,162583413,151238326,99471270,51332695,54306403,1
4411425,7578669,23030700,10831487,4804753,4411425,7578669,23030700,10831487,4804753,4375830,7580341,23047374,10827622,4837612,4124433,6671786,89546276,58544372,71455357,4133742,6649591,89596311,58418356,71465894,243568887,240522973,232999980,238713079,243006283,243568887,240522973,232999980,238713079,243006283,243568522,240520557,232998574,238710268,243005346,243927427,241120652,211498272,109293178,115629259,243928060,241120519,211497549,109294082,115628828,1
7098004,34988161,61762840,56263460,11011601,7098004,34988161,61762840,56263460,11011601,7056636,35102941,61749827,56077224,11019662,5206206,29568819,62805130,86788395,91221505,5195996,29540388,62787083,86817220,91187947,191929058,179636583,147342022,169067750,190503281,191929058,179636583,147342022,169067750,190503281,191930394,179639355,147346661,169071562,190504952,192568836,182707059,123160324,64391205,68122495,192568484,182707654,123161559,64390998,68122377,1
10800417,25283996,46666825,30800349,12910800,10800417,25283996,46666825,30800349,12910800,10835402,25265675,46716885,30842399,12886265,10131986,22408107,46139106,51608590,51326600,10134988,22446805,46028287,51651435,51457097,100583073,91522904,74253527,86477199,99164688,100583073,91522904,74253527,86477199,99164688,100584784,91525977,74258357,86480379,99166637,101410756,93408627,58012552,29937214,31672342,101412356,93409987,58013035,29937095,31672111,1
14658391,27304915,63181519,33166096,16437264,14658391,27304915,63181519,33166096,16437264,14687613,27329633,63237669,33164359,16451576,13297774,25494940,87296355,94661581,95795925,13285074,25514415,87251450,94656726,95894386,198232761,185474219,163958353,179516328,195983744,198232761,185474219,163958353,179516328,195983744,198237295,185478279,163965619,179520677,195989608,199648240,187786594,129517915,66829271,70703719,199648534,187787173,129517604,66828858,70703232,1
6327407,11056540,48967433,14758153,7326755,6327407,11056540,48967433,14758153,7326755,6292619,11081426,48873291,14831660,7355959,6026273,10183578,56684310,61192547,61807822,5983414,10154879,56683765,61170935,61864221,124751263,121670678,109148781,119654551,124216239,124751263,121670678,109148781,119654551,124216239,124750711,121670860,109148253,119653866,124215855,125102081,122291120,85176480,43948269,46496574,125102406,122292397,85176473,43947911,46496185,1
10999423,29859790,93671113,50145326,12357314,10999423,29859790,93671113,50145326,12357314,10981332,29887279,93685954,50127172,12350492,9877900,23620188,141058488,141497539,118461407,9888317,23629218,141146761,141423793,118354442,318526773,308496768,271661733,299360844,317000054,318526773,308496768,271661733,299360844,317000054,318526790,308497005,271661710,299361488,317000002,319503232,311138870,223844288,115497607,122193141,319502731,311136278,223843935,115497455,122193744,1
872077,1611002,2602520,1922700,1040805,872077,1611002,2602520,1922700,1040805,876389,1592107,2574218,1905089,1051041,820566,1480638,2634516,2767072,2722847,823034,1496025,2629305,2769180,2752257,5155697,4535570,3598792,4245080,5050591,5155697,4535570,3598792,4245080,5050591,5155895,4536703,3599762,4246487,5050849,5220356,4647080,2808892,1449270,1533391,5220292,4645977,2808869,1449330,1533423,1
4673906,7406193,7728528,7738102,5528952,4673906,7406193,7728528,7738102,5528952,4620544,7429072,7735890,7743140,5570334,4008548,7173030,7995795,8236350,8443642,4006023,7147679,7988587,8255280,8440085,14556312,11384691,8303940,10177648,13941984,14556312,11384691,8303940,10177648,13941984,14557482,11386102,8303684,10178314,13943596,14923056,11902394,6469125,3338072,3531468,14921895,11901767,6469033,3338274,3531411,1
4715518,16070889,42412964,24768019,5646541,4715518,16070889,42412964,24768019,5646541,4730831,16073590,42471909,24808861,5659780,4322692,12829580,106911672,111325828,101448649,4323056,12825788,106834785,111269602,101457081,234171860,229181081,212679356,224708247,233632883,234171860,229181081,212679356,224708247,233632883,234170177,229180384,212679799,224708257,233630834,234464750,230519650,173103092,89316076,94496461,234464888,230520848,173103039,89315712,94496103,1
538728,1336094,2374160,1928442,715352,538728,1336094,2374160,1928442,715352,532562,1336786,2341224,1951739,707622,469331,1157235,2363388,2609143,2613122,452275,1159362,2352208,2601143,2613107,5117062,4583168,3499502,4243390,5028358,5117062,4583168,3499502,4243390,5028358,5117182,4584402,3500218,4245075,5028694,5163685,4690343,2728136,1407773,1489194,5163329,4690310,2728230,1407741,1489317,1
2479046,12083307,77726683,23588021,3137553,2479046,12083307,77726683,23588021,3137553,2494376,12068339,77755740,23588548,3119949,2172118,9146064,199638232,197026582,188612903,2167790,9183960,199604054,196944930,188633119,436202518,432957887,409722213,428776063,435986531,436202518,432957887,409722213,428776063,435986531,436203306,432958357,409714436,428774974,435987109,436292500,434005714,332097662,171353958,181287141,436292278,434008432,332098196,171353632,181287619,1
467139,680604,1421626,848620,501907,467139,680604,1421626,848620,501907,458856,687131,1401584,843189,511675,421511,648214,1474879,1574523,1524782,422573,651529,1475029,1570492,1515970,2914281,2593106,2085960,2457318,2847881,2914281,2593106,2085960,2457318,2847881,2913982,2593469,2086274,2457953,2847925,2957151,2645470,1627809,839965,888612,2957625,2645217,1627921,839990,888636,1
24142373,32829149,70791059,37622158,26341755,24142373,32829149,70791059,37622158,26341755,24084066,32828072,70730562,37626132,26313338,22514596,31351898,101173903,107841682,108328266,22514252,31431770,101316152,108001902,108362487,209169145,195687535,176127713,190503264,206271901,209169145,195687535,176127713,190503264,206271901,209166242,195687620,176128146,190505356,206270144,211049264,197720640,139037719,71739776,75898326,211043314,197717194,139037556,71739580,75898711,1
105848249,204597703,424842631,284175154,130920103,105848249,204597703,424842631,284175154,130920103,105773429,204698857,424854484,284091442,130714581,90861958,181638354,490254709,524240877,509867343,90804482,181657383,490487589,524094260,509789446,1038362741,950382237,783100639,902612804,1022402619,1038362741,950382237,783100639,902612804,1022402619,1038363207,950387329,783101348,902618610,1022403259,1047592040,966263630,617651247,318697083,337177779,1047592644,966264961,617651045,318697698,337178566,1
297960,7533488,21644985,10804947,298934,297960,7533488,21644985,10804947,298934,297960,7552075,21682764,10763366,298699,297960,5616923,31873514,34352787,33731254,297960,5595832,31903832,34329153,33701300,75979800,74114622,65824661,71871781,75979638,75979800,74114622,65824661,71871781,75979638,75979800,74113581,65823930,71872730,75979683,75979800,74837897,51911128,26784957,28337598,75979800,74837408,51911340,26784993,28337686,1
53762732,82720913,178785884,103382163,57798299,53762732,82720913,178785884,103382163,57798299,53583150,82843908,178345659,103404138,57913421,53432234,77175825,259629560,265820910,263993889,53453162,77199043,259628250,265907910,264261966,509719330,482009955,428839722,468968979,503603411,509719330,482009955,428839722,468968979,503603411,509721072,482008840,428839065,468968208,503605843,514008334,486502233,341804018,176358112,186585179,514007170,486502805,341803666,176357910,186585496,1
8055789,39469121,52364959,47918947,8942392,8055789,39469121,52364959,47918947,8942392,8075791,39434585,52258290,47891995,8966934,7563418,31008991,40337009,47686156,51346487,7558409,30939455,40334563,47719306,51411213,112016563,98867905,73268249,89228917,110764446,112016563,98867905,73268249,89228917,110764446,112017351,98869413,73269484,89230829,110765554,112791274,102524641,57116621,29470340,31178975,112791707,102524555,57116697,29470188,31179357,1
355144,995915,2529109,1335304,456738,355144,995915,2529109,1335304,456738,354382,999995,2502131,1357766,458977,315511,847021,3148004,3435486,3294459,317589,845070,3146008,3451191,3282963,7210470,6836129,5978071,6602282,7160046,7210470,6836129,5978071,6602282,7160046,7210534,6837331,5979075,6603404,7160461,7237183,6917429,4692542,2421242,2561587,7237151,6917864,4692572,2421209,2561633,1
8942990,22655672,48936552,30460520,12316526,8942990,22655672,48936552,30460520,12316526,8915935,22664462,48853935,30404123,12298293,7408544,20111259,63449873,69377364,68973691,7421452,20186333,63397358,69426080,68937693,144083896,134005096,114926452,128565226,142428668,144083896,134005096,114926452,128565226,142428668,144085249,134007716,114932095,128568897,142430547,144931472,135916561,90201427,46541752,49239591,144930716,135916719,90201138,46541820,49239597,1
